SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
3793002,4,64708,418,17,0.0,1568.2772,2018-04-05 20:27:48.580,4UPX7TNW2MBM833WV1N5
817119,4,65815,210,17,0.0,1398.0086,2018-02-08 07:28:09.460,O0MJXZ3HVOLJMX9Y99U8
3909521,19,37221,325,10,0.0,31.657000000000004,2018-03-06 23:59:49.950,KPSOS0SC8O8ZZX0YPT3G
2776647,19,30165,242,8,0.0,261.2,2018-04-25 07:00:42.830,CO1YPA884NBZ09P5RRQU
2384689,19,84103,421,22,0.0,853.8112000000001,2018-01-27 19:18:51.010,6XH08LW342UL464W1TLW
1026734,22,65480,344,17,0.2,1080.1613,2018-03-18 14:34:08.190,S35R6ILURX78YNM4SV6C
2661746,16,21798,241,6,0.0,406.8906,2018-02-07 16:43:50.290,8JST7V34F54YG1G5O75X
3662104,18,650,171,1,0.0,21.6794,2018-01-06 19:15:26.480,RJP2MGC16983Z7K2KQ0I
1026464,7,83876,93,22,0.0,178.618,2018-01-23 08:39:53.990,1XWZL6KUQA4B4SEZXPDA
4767051,23,54972,190,14,0.0,556.3292,2018-04-16 07:27:29.750,RRAQVQES45R6TYDC7N0R
1233638,12,52471,37,14,0.1,1124.4394,2018-03-03 22:09:26.140,WFR6OGR29Q1THTPHHQMJ
5355029,8,51179,356,13,0.0,222.6562,2018-03-17 10:15:18.970,GYA3LAXGETG750V4YCRT
4259005,15,11412,151,3,0.0,280.6839,2018-01-29 17:54:12.100,4J2JVZRCVS93ZJPFQ97Y
4570774,1,45083,266,12,0.0,817.3164,2018-02-05 02:28:21.090,US0B17L7SLUHPMWLV16C
4584146,15,81972,72,21,0.0,1307.4663,2018-01-09 16:32:14.590,6EGQ7VVW92RCI7JUN6B0
2696188,7,19021,30,5,0.0,339.495,2018-01-17 10:13:22.450,OBG9RQO17DYMVRW2U1GA
5875886,13,84695,376,22,0.0,897.8772000000001,2018-02-21 10:01:20.690,70ZT93BWPR6TZ2MLE3CI
336827,18,4414,436,2,0.0,135.8126,2018-02-10 06:51:37.530,AAKK9G62CC06HF9C45VI
278707,19,32745,66,9,0.2,88.9407,2018-04-12 07:07:25.630,KB4D2XQNX7E5M5TRW01T
5126760,17,24440,21,7,0.0,327.07640000000004,2018-02-02 22:01:48.190,A46OE3IKNQU5ECXNIB3W
2207400,18,33988,108,9,0.2,711.0341999999999,2018-01-25 20:42:44.110,UQFVLWR3N667DLHLT0G0
5040852,21,49448,420,13,0.0,908.9119000000001,2018-01-08 21:16:24.800,ZISFYEDCIRNS16DKUBPY
107697,2,87364,58,23,0.0,462.3207,2018-02-14 18:10:55.140,NKWWP2USE42OQNJIB459
6272256,12,86676,417,22,0.0,954.3182,2018-03-21 11:27:54.940,BYTBQOTZ4EZPH3PXIPBW
3885172,22,35340,437,9,0.0,752.2704,2018-04-30 19:22:46.860,BE85526F2HQ7JE95PWCG
1561740,10,74355,114,19,0.0,1511.7122,2018-03-18 14:53:49.480,9UWWBUZUECRXDWUW17S8
5266855,13,34520,259,9,0.0,606.9303,2018-02-10 00:43:37.500,V5P1PW9SLULOH7YS85GV
6188834,8,70450,146,18,0.2,1354.4748,2018-05-03 18:30:41.650,Q22E26VENVJ88FA1M4DZ
2262588,2,56268,153,15,0.0,1053.573,2018-03-09 12:58:04.860,3PM5S3X97CE9F2MMTHZF
6244895,22,74703,447,19,0.0,64.9762,2018-04-11 10:51:16.500,4YATTZYJ24GVCMUP3DLF
1722968,21,37557,67,10,0.0,37.805,2018-01-09 15:20:54.970,I6B3A1528HRQRE58AU9E
5999837,4,15243,68,4,0.0,339.5076,2018-02-25 01:56:57.440,1U5CRFY7NXEEBMG5BX7J
6035172,13,50964,221,13,0.0,1064.7104,2018-01-09 05:48:45.630,GLL02YK4RZQGDI0OXOF6
1335144,23,24461,294,7,0.0,564.9931,2018-01-10 21:10:09.830,VACUONLARQVU7K4JZ0C7
6689956,4,84142,421,22,0.0,853.8112000000001,2018-01-24 08:31:14.230,ZIPYXZTCFWL0IKXIYKIM
3474411,4,38248,339,10,0.0,23.889999999999997,2018-02-27 21:09:59.240,LBJ3Y24SUB3PS1AIXV99
2211185,6,11099,201,3,0.0,289.1613,2018-04-14 04:12:36.540,VI2HTWIABIBLHWTKQ9P5
5629410,5,96470,290,25,0.0,970.0925,2018-01-02 05:54:01.400,9ZJAOE13DAKIPJAPRJ52
3209462,11,11593,62,3,0.0,58.5651,2018-01-04 00:58:09.570,MIEYNZJ2DBOLX9NU20E9
5541107,16,25974,280,7,0.0,432.8464,2018-01-15 00:32:46.840,D68EGNUSGKGLH3KDTDY4
222550,8,17270,197,5,0.0,65.0505,2018-02-21 03:06:41.460,L38YMZFHBKVZVJ48CFZE
6373218,7,72657,402,19,0.0,1450.2225,2018-04-06 21:39:48.820,00W0OXLESRP1O65FLMPH
1884917,11,10164,271,3,0.0,220.18619999999999,2018-04-10 18:12:17.470,SHJO1SXJM6F4HCR42TSJ
3398462,22,3256,312,1,0.0,84.0645,2018-04-19 00:36:20.250,YPUOXCRK44WHNZYE0NVK
6258287,22,30583,381,8,0.0,353.8696,2018-04-09 00:44:39.200,HYM1DR1GBELMYQCXEF74
2168823,11,89092,26,23,0.0,776.9883,2018-02-13 22:22:08.030,0JX8GWGVG0PHLQRGOXRR
4617,4,26911,437,7,0.2,585.0992,2018-03-30 00:03:05.950,2EQSMZIP5OY5KZME82N3
5691141,6,26864,134,7,0.0,278.9815,2018-04-06 13:33:24.070,36OE6EQBCNG5JKPQT55E
825360,20,51632,10,14,0.2,1331.3398,2018-02-27 23:02:49.550,27QYWXNGTF8FNH7UA8O1
4508585,1,51399,334,14,0.2,302.58619999999996,2018-04-18 11:03:04.090,3Q2FR85SLJWXKT9JO9L9
5090541,18,21226,172,6,0.0,96.0078,2018-01-27 04:17:42.590,03B4IZ5C5RS77H2V8853
1068235,4,57298,97,15,0.1,371.697,2018-02-01 14:38:17.860,GTNIZX1O6KMGDLK8ZP27
2417409,2,63024,224,16,0.0,461.7888,2018-03-04 17:34:03.070,97LG8SVS4K1SSSBOZ6UQ
1078357,17,65399,27,17,0.0,291.9308,2018-03-12 20:04:08.370,WUXOI1EZXXV1EJUG3E8X
152287,12,8575,214,3,0.0,183.6363,2018-03-02 04:15:39.020,CRBQTNKS4OPEQQPIJBO6
5266564,6,48110,165,13,0.0,0.5837,2018-01-19 20:23:19.980,DO2S4CAV7K37EZ5Q8N2A
1378511,1,67250,306,18,0.0,784.7154,2018-01-04 22:17:31.930,6LYR5L22R834AJLIINWS
4308240,5,54494,38,14,0.0,1143.2105999999999,2018-05-03 14:02:36.330,ZSH6OL9D5C1RBTALV7W6
4388111,1,804,8,1,0.0,89.8573,2018-04-17 16:43:50.810,TK7T3K5ZUMY2BIF0XMQY
6188405,17,65077,251,17,0.0,199.0479,2018-04-27 21:46:09.850,HTUY1J9FFKG0XM7ZBU97
1327473,23,65702,320,17,0.0,1248.4732,2018-01-03 01:28:37.460,9BNIKZ2DIPT43OU740SL
882756,15,36180,218,10,0.0,851.933,2018-01-21 21:53:52.090,V6RUXHUXBZN20YHUCYZM
4391028,1,69023,90,18,0.0,1247.7599999999998,2018-01-20 05:32:50.750,9OLZU0UYKKFFTDJPOKZ9
477425,1,92215,372,24,0.0,150.7776,2018-02-21 21:20:02.330,MWAL092U0UV0UG6ZW3F1
4525560,14,1845,299,1,0.0,80.1371,2018-02-22 13:33:14.340,7E2D0ISGPKIFP9LXE3KO
3160109,22,33328,433,9,0.0,358.88579999999996,2018-01-11 04:08:40.520,YMPSUTUW3QWXVH0RBMDP
5979160,7,71901,176,19,0.0,1545.0173,2018-04-30 18:26:16.620,ICC8D64M1X7GAODX7DIR
5944011,6,83815,355,22,0.1,1301.7114000000001,2018-04-11 22:43:51.230,ABT3W71PAM6V6EIXSHLK
6518580,22,94039,450,24,0.0,170.568,2018-01-12 03:47:20.940,MVX4810WC2V15E9OZ8UR
6476426,5,81422,125,21,0.0,128.97570000000002,2018-03-11 08:20:09.150,2QJ61U8LOZ7LG7JE6ZLT
6166768,23,83280,60,22,0.0,697.2878000000001,2018-01-21 02:36:52.240,SJ2GHANQBT2W7275W5BI
2296879,6,38011,61,10,0.0,625.46,2018-01-29 22:00:07.620,PTR9GZK7LZE54MGE5GZG
876890,13,87993,423,23,0.0,1284.6213,2018-01-30 08:50:26.390,ZSS8Z3V0S5U2K8NIDENV
5291898,19,70565,253,18,0.0,1372.32,2018-04-20 22:18:49.570,POL48SP2U10SHFFP3UTS
985852,1,7883,88,2,0.0,183.992,2018-02-15 01:57:49.060,JO1N4T4TSNA3JZ8FLT0Z
329107,12,77170,310,20,0.0,1599.56,2018-01-11 21:24:29.530,WK6S05I3SC3YYZPUBGAX
6722658,4,24830,407,7,0.1,488.37179999999995,2018-05-07 02:15:26.270,KCVJCW0JVHIOR0XPLOXT
2266608,13,65120,159,17,0.1,1565.7901,2018-03-02 04:13:06.330,XFWEC7D1ZTHUAGXXB2O2
2327893,11,85702,443,22,0.1,1980.3718000000001,2018-02-24 05:30:51.900,P6TYBO7BZ1POYPL0QON6
5694578,9,62361,7,16,0.1,509.392,2018-02-05 04:33:58.110,D8TWQ4TMHLQGBOEJRMI0
2008120,12,91489,21,24,0.0,1121.4048,2018-03-06 19:21:01.560,IC0FVBHM0KYU319GK7I3
195766,11,6943,438,2,0.1,89.883,2018-01-17 23:51:14.890,3B0EWS0ETVINV1NIJ9TP
4759845,16,96496,425,25,0.0,1419.745,2018-03-27 16:13:12.830,3VVYUA74QO76EKLIIGWZ
6013123,6,4068,336,2,0.0,143.8482,2018-02-07 18:06:21.230,LBH2NWX08XKLP757FZ4X
6157110,21,42694,98,11,0.2,1098.6305,2018-01-05 17:49:41.610,NPWELNMSOBQDJU6V0LNX
713007,18,80036,173,21,0.0,935.424,2018-01-25 22:40:40.240,OTZGLAGYLTVY8UWXWANL
3153517,18,9903,37,3,0.1,240.9513,2018-02-04 23:04:14.580,KV55GHCDSIKTWLTN16PJ
6163985,8,56642,442,15,0.2,1093.5615,2018-03-21 09:39:24.710,CGG4KVOGR8UIZLYH1902
5017138,22,13354,202,4,0.0,315.5112,2018-03-25 16:16:13.170,2YRQ05I0XQBYFFJO4EQQ
317274,17,46799,64,12,0.0,198.2748,2018-02-08 15:11:38.800,2QXCVI0UF38VQXXALAHF
3744089,15,94952,439,25,0.0,1402.2975000000001,2018-03-24 22:08:51.520,HLV34AW8PVLOXEWFQ3TC
1824971,2,89532,85,23,0.0,1998.3711,2018-01-02 17:56:33.600,OVN9SQ50SVC1KV58AR4Y
2770330,12,93859,56,24,0.0,1113.6792,2018-04-13 18:21:20.330,M9XY4ZUPXDM30SVR50RB
3845004,17,28759,72,8,0.0,498.0824,2018-02-14 15:12:49.510,GT63TOFABJYEZ1B03MBN
3552161,20,29181,212,8,0.0,493.968,2018-03-29 06:12:43.710,DWD2WKGVN8TH5BXLE01R
2632370,2,36691,374,10,0.2,493.846,2018-03-17 02:40:53.740,YPCIZBA3T5BAA6N7FNON
5757666,13,36670,47,10,0.0,471.33899999999994,2018-03-22 02:36:41.930,OGQW56YU8ADMC5A8J4MS
6667038,4,16998,94,5,0.0,217.5545,2018-01-16 20:39:49.450,TVH939ZOVOIGZHDRC0Y3
1957639,10,4798,240,2,0.2,141.7192,2018-03-27 13:16:07.750,WHX9Z155FV4RTAMHBYHL
5351982,10,96966,382,25,0.0,1294.385,2018-02-13 05:37:02.750,8025NHOSG9F25GS8LT7R
818040,19,69798,242,18,0.0,587.6999999999999,2018-04-16 15:10:28.140,WWLF3E8KLMKKHBQOBVQ4
731353,5,39767,82,11,0.0,624.9089,2018-05-07 06:36:07.890,A6Q3MHBRCQSAPWIIY1BL
2961333,5,52620,256,14,0.0,1339.8336,,0ZG6YVYGRHCMAKANQPMC
4006185,1,91413,120,24,0.0,65.55359999999999,2018-01-28 00:22:03.630,NLGI8HX4UW7LUT35F551
5146028,12,71201,23,19,0.0,1501.3496,2018-04-26 08:59:52.370,880DJYM3D1DN2X0L9QB5
5595662,20,21573,131,6,0.0,245.3802,2018-02-17 12:14:19.210,XGQ3GKPNRO4V3W66WJFN
5719902,12,1500,347,1,0.2,94.6253,2018-01-24 06:01:41.680,DK9U1ZKLNRV0K12DDKGH
561954,6,17600,50,5,0.0,216.43200000000002,2018-04-26 15:04:57.110,8I0FWC1QYGGNB31CL39E
2706736,13,57002,46,15,0.0,1301.8725,2018-02-02 22:57:51.550,UOU2Z802RZJ92WA3HTOU
6390065,16,59488,231,16,0.0,1092.9056,2018-03-29 02:34:29.230,IIUBWMYVLLA0JVD21ULQ
3506534,20,75568,68,20,0.0,1697.538,2018-05-06 16:45:02.810,P5P9CE1Y3AXPBHQ9ZARX
2919575,14,58123,254,15,0.0,1166.706,2018-03-25 16:39:18.100,CINJAJ4MG7HTT3JJD94K
1241671,13,29719,205,8,0.0,151.8056,2018-02-27 14:22:57.740,IMY8RE8SUEO4QRUMG0RT
404284,3,68462,253,18,0.0,1372.32,2018-05-04 09:28:24.750,4UNHSWR813W4KYMRRECA
4866400,10,65732,251,17,0.0,199.0479,2018-03-26 14:30:45.760,EEIX2VPVEQ6UU78KKU37
4296878,23,1364,255,1,0.1,29.2287,2018-04-19 17:17:48.490,Z59U94BTYDX4AE4HCZMD
5520456,17,70233,320,18,0.0,1321.9128,2018-04-17 18:43:03.170,0CY3IECGDUMCXFXNKMER
5645869,1,69734,320,18,0.0,1321.9128,2018-03-28 23:21:09.440,U1YKWHI7VDO9UOMA8U9K
3216562,2,12080,307,4,0.2,200.9024,2018-05-03 06:10:06.060,9QAIW9RZQ557POZXSCV2
2146687,20,94653,278,24,0.0,8.964,2018-02-13 00:13:44.650,Y6805JJ6WSEI6GPZHYME
78390,15,5627,323,2,0.0,108.6532,2018-03-10 22:42:03.100,9P4E47H4DQ25HL76PBUH
6439056,20,62337,367,16,0.0,1021.2496,2018-03-19 21:01:44.090,0ROW6GHJUF8VAC4JB1MH
5302962,6,93872,237,24,0.0,1575.1272000000001,2018-02-27 19:34:41.460,NNJ3TULWJFU31738526G
3684143,22,7131,140,2,0.0,136.2652,2018-04-28 16:46:54.830,IOQKPO3DAWPKXDQFIJKA
4675276,2,36090,136,10,0.0,243.913,2018-04-20 20:57:47.640,DV1L01AB1Y56SMTCVTWR
1853280,1,95667,415,25,0.0,200.17249999999999,2018-03-16 08:23:12.210,I5QCJPPFTH7YOX7W2PJK
3333312,13,21144,322,6,0.0,157.7076,2018-01-14 22:53:28.940,XV2239CSUL3YGSC8GQ67
3482269,23,18042,213,5,0.0,352.94550000000004,2018-05-02 00:58:05.870,WX9EON543QZASPR4VBJX
211001,1,78633,429,20,0.0,1152.026,2018-04-21 05:52:39.450,B002ICZ6Q3R1BBGFDCBV
435824,14,22254,85,6,0.0,521.3142,2018-03-08 11:12:38.340,V2AT300QEVGWJD3VNMD5
1122717,7,14598,207,4,0.0,57.0752,2018-02-28 12:07:18.410,CL6KIDQ0FXW7T2G6HHZJ
6425894,15,70651,380,18,0.0,1547.5374,2018-01-30 11:09:28.450,J9WLYSAHWZLKE5UFR1AE
6223407,12,46007,403,12,0.1,818.2776000000001,2018-04-13 18:43:42.880,NH79DY0QY9ERAS5SDCKQ
102539,12,89169,232,23,0.0,780.827,2018-01-30 00:39:07.940,CSB6ERQSTPQ3UAKQJN8H
6675234,10,20471,173,6,0.1,267.264,2018-02-14 11:52:02.550,N57A5CTNQXBN8QVE20RW
3516205,12,12312,241,4,0.2,271.2604,2018-01-31 19:22:56.600,QWU6BXM0BPCBTHV99UA3
2998173,9,2767,452,1,0.0,28.5653,2018-04-15 01:02:11.840,TDNG03KTYDE3LQSVLURE
76866,21,25896,367,7,0.1,446.7967,2018-01-17 09:02:33.880,EISZSHKE2IQLNIBCEDBP
3049962,12,62958,142,16,0.0,396.4944,2018-04-07 19:23:11.790,XZ6TVADM0DSB1DSY2R25
6172766,22,73123,191,19,0.0,195.37699999999998,2018-03-26 06:39:53.580,XPOLX11ZMZIQ4F7H3BNU
6463981,12,81268,154,21,0.0,519.876,2018-01-27 20:40:50.050,7FV1NMH7QWS7SU3O6IGR
743169,17,58703,418,15,0.0,1383.774,2018-02-02 11:58:16.980,XANIZWF8IREHE5LEYB6V
5026496,22,47938,151,13,0.2,1216.2969,2018-02-11 16:45:45.210,IP7FQLMMPCK8OVK61GHH
1865328,10,78399,178,20,0.0,1047.2459999999999,2018-03-27 04:15:25.620,ZSHJ4JU0ECTPNN2QWM18
5117620,19,12084,54,4,0.0,214.2368,2018-02-10 05:42:32.860,N4XABJDTQZ1HJW5TEC8J
4368235,4,45850,189,12,0.0,915.6252,2018-02-12 06:14:18.720,84L2SRG0MJMGEVC1RY05
235601,18,72586,305,19,0.1,1730.8943,2018-05-05 09:53:42.330,F8X1YSGSZYUPWKH7PT13
4936394,12,18162,312,5,0.0,420.3225,2018-01-20 21:52:37.630,DTIZ3LSDJCTSTBMH44SI
1783513,8,8781,116,3,0.1,17.208,2018-01-23 18:58:05.890,5XPTMDNWU4OIKSVU5K83
1707481,7,95045,220,25,0.1,449.025,2018-01-10 15:28:13.580,QHA77Y0FAZQXWRJHW2AK
6525507,22,45131,330,12,0.0,225.4968,2018-04-05 02:47:00.180,784XW45E3OE0ZIVRWPXX
5916518,20,90410,242,23,0.2,750.9499999999999,2018-03-22 11:02:10.270,0QNP5EYY1F8JARLS3CHB
3231932,21,51706,213,14,0.0,988.2474,2018-01-25 16:22:21.560,IV98DSQO0RBV5HVIJBGF
3602862,14,96289,29,25,0.0,839.7074999999999,2018-02-20 07:23:37.090,V7HB95AK7UJN5ITLMVKL
1905851,13,42406,104,11,0.0,1080.7181,2018-03-10 06:26:04.080,H0XGNTRMZIJE5K122KKI
2360300,9,42500,238,11,0.0,312.4715,2018-04-23 10:12:19.370,0ABDZK92R83IGLAKE174
3910577,3,37617,125,10,0.2,61.417,2018-03-09 15:36:37.130,VE67ADWM10ZR37CS79GK
2183213,11,96313,345,25,0.0,2464.945,2018-03-02 00:43:05.320,ZSZJM19EASPYWRONVJ9O
1107770,10,61088,407,16,0.0,1116.2784,2018-02-22 13:47:07.960,6HIRWW1QGCC3DS0EEAHB
5423994,3,31557,279,8,0.0,729.4624,2018-03-12 07:05:41.520,D8S1RGDAWKLEMQC08T5W
3287906,10,93543,336,24,0.0,1726.1783999999998,2018-04-06 14:39:41.450,ZV5AXAIJR5FJR2EQN2W0
6427014,6,78240,66,20,0.1,197.64600000000002,2018-01-04 18:12:45.750,YQ5WNTYSEGY6P0M4LR09
1389721,2,73374,112,19,0.1,1554.0917000000002,2018-05-07 11:37:19.590,FSG0SF298RE5PAGZSYOY
3296830,8,33864,393,9,0.0,539.6148000000001,2018-04-01 07:20:49.510,2MPO8OQB8L73XU7QJ7RQ
1973712,23,84424,295,22,0.0,1072.929,2018-04-05 11:17:00.090,BBVGSRLECKG7L6AYNQGC
4454541,4,26429,206,7,0.0,542.9200000000001,2018-01-30 23:51:18.930,EMP6MOM42ZZZY332CFDC
138677,22,1009,275,1,0.0,50.146,2018-01-15 06:14:07.500,OJDEYDVJSF5DYOKSV7MW
163047,15,48249,358,13,0.1,1101.2443,2018-02-27 00:01:24.550,VEF2QTDJ6GWFQBKUBXY3
117600,11,52525,285,14,0.0,1005.6228000000001,2018-03-27 08:19:26.560,CEGCIUAIWZ8MZAVHZ29A
1497011,13,86821,164,22,0.1,162.7604,2018-01-02 01:05:05.560,O6TJ2FPM2FXTKSAQA3Q4
2877072,12,45635,405,12,0.0,5.1336,2018-02-16 09:43:58.860,JENRD3P4MP36JP423BCJ
6711302,10,3361,436,1,0.1,67.9063,2018-05-08 07:34:57.670,W9VB8C5AWZCVQAJ72YLU
6595205,22,48645,155,13,0.0,826.1812,2018-04-19 19:16:12.600,54ZZ8C9DUDBEFOC6JC2Q
4444078,3,56501,347,15,0.0,1419.3795,2018-04-01 04:28:02.440,NNNKZDN0YJBXLXYPHG2J
1665237,8,2685,47,1,0.0,47.1339,2018-01-27 14:54:38.960,ZN0EX8K2DCOTSNK29AFY
970159,22,86906,145,22,0.2,757.1057999999999,2018-04-30 11:14:17.440,9RG68WYFWMD3QD678CTL
5302060,1,50462,352,13,0.0,320.3109,2018-02-12 03:49:33.500,C9PKBLGRM22F0QAPE1DB
2717749,12,80844,353,21,0.0,380.5011,2018-04-22 17:00:50.250,D0B7UQU2DRHYNIE0TZ4V
1519114,1,48967,311,13,0.0,522.678,2018-03-25 14:13:16.550,H3B5LT95UIHLRWJ2WTH0
2719999,23,83549,279,22,0.1,2006.0216,2018-04-05 06:06:54.500,M7T4ZS2U2BQ0E85JSWII
6014588,17,76353,150,20,0.2,813.104,2018-01-01 04:42:11.260,89H3BZ92AL9CNGAN7KLN
5455489,6,64099,343,17,0.0,870.5037,2018-03-25 02:32:46.880,7NLLWNVMRNU6ENYH5ZQW
5390536,15,68121,338,18,0.0,521.8181999999999,2018-04-27 21:19:27.280,ERUF2LS4T02AZKIA67L5
904774,3,45247,231,12,0.2,819.6792,2018-03-16 04:24:21.610,SQUCQ4YR733MSJZQY2A2
1525736,7,97684,9,25,0.0,2110.5474999999997,2018-03-14 13:09:35.590,XGC073QQLX10MVZW47VK
3443451,4,98095,112,25,0.0,2044.8575,2018-02-18 13:29:19.510,1492BJMVI41TPI3XA3B1
4162402,2,6153,264,2,0.0,98.8994,2018-02-08 07:20:43.660,NTD6AMAHR8EVTNX1FB81
4580427,17,84886,28,22,0.0,270.9366,2018-02-01 00:30:53.120,A4RXGD2RQAWNJSMJMD58
5563927,17,48835,309,13,0.0,359.2472,2018-04-19 02:05:19.430,ZIOEOAHWOAKT3F5KVBZC
2779388,6,36445,44,10,0.0,485.981,2018-04-19 00:57:36.480,K090GE4MBATGMURNZIQM
250662,4,69391,23,18,0.0,1422.3312,2018-02-09 19:16:21.010,9NL1GBR7702O6AILLOVZ
4685433,18,50179,276,13,0.0,640.2604,2018-01-12 19:59:42.910,53SCKVJIAUKUND0CS48L
6402283,18,4031,212,2,0.0,123.492,2018-03-15 14:17:54.270,JCJU4WUNXD2BUMZHPDMY
2082109,10,16597,369,5,0.0,435.8925,2018-01-25 09:09:52.400,I85RR5YB6CRE4117SY4J
5592587,12,77932,103,20,0.0,1455.068,2018-02-14 08:43:14.180,BPPN1BIRSO3IKJ6G1N03
5101195,12,40424,130,11,0.0,461.78880000000004,2018-02-01 15:40:16.260,DXYQ5C7I00P09S1SZ7NE
5749412,13,57442,281,15,0.0,496.2585,2018-04-16 21:45:17.760,OLRYX7T6LQ62PWW68L4A
6155566,19,31459,263,8,0.0,405.9976,2018-01-05 03:17:48.230,1FRPI7N0NLOKNZ9T52DH
3624592,5,18193,292,5,0.0,172.68200000000002,2018-01-19 01:29:32.330,5KJBTNFT852BBWV6OFN5
1965075,19,7168,210,2,0.0,164.4716,2018-03-11 12:35:16.640,56KAW0DYAJHO2JFI5Y8O
54418,8,78256,233,20,0.0,1132.418,2018-03-30 15:43:57.350,YN271417O7T8GICDHXUE
1182428,23,22339,44,6,0.0,291.58860000000004,2018-03-31 23:02:07.560,SN9SGCYCFF5WXKJQKILJ
4352587,6,88172,181,23,0.2,1485.1514,2018-03-16 17:37:13.820,RL3706MXGE6YDVZSEREQ
5616072,22,36398,237,10,0.0,656.3030000000001,2018-03-14 13:33:46.670,4NWK64RDOZAX67CPJJ9M
1324381,16,51620,126,14,0.1,198.6796,2018-04-28 18:47:09.800,PWPWYGZRETHXW5MURRSI
1683712,16,16182,398,5,0.0,211.816,2018-04-09 06:50:38.560,3MSOCDV6OIUUBAMALUC4
2085369,15,25827,333,7,0.0,141.6548,2018-02-27 08:32:38.120,5K2290PTLBPQGKS90XAW
1869307,16,75652,413,20,0.0,1908.1299999999999,2018-04-05 12:09:34.040,Z9ATPA0WREBMLFLJSE6L
4902654,6,89925,429,23,0.0,1324.8299,2018-03-14 12:31:53.270,QIIKXID8JXFKN8W0BA6Y
5896922,16,25947,72,7,0.0,435.8221,2018-02-03 01:03:01.030,RSFAJPR9L1MG8F4A9VLP
5688276,9,87031,282,23,0.0,1291.4638,2018-01-10 02:41:01.070,HEGO22R7HHT3YK1Z06PE
3413175,4,96542,337,25,0.0,2088.4325,2018-01-27 21:47:02.240,8BJ4RM1NTGRSO4CQ1F0G
1919754,8,51211,151,13,0.0,1216.2969,2018-04-27 11:28:17.160,AILUVJMZIAGLM9YZA28K
6653317,8,14813,168,4,0.0,282.9676,2018-01-06 05:55:18.830,1MRJVGTK1QA7RX18S4QB
4230615,16,92699,166,24,0.0,558.8232,2018-01-25 02:18:49.370,JT53AICX8TZK97VHPR0Q
611033,23,14553,402,4,0.0,305.31,2018-02-21 03:51:02.460,KSLSSZ5A4TV6IW31GLBO
2250919,19,18223,351,5,0.0,480.41150000000005,2018-04-24 07:40:20.390,GKOXM9VFD0TNPXKESO1Z
3309808,16,9302,110,3,0.0,122.82509999999999,2018-03-22 21:48:27.610,OHLUIN6OM0QKV8M11ABC
4990423,23,93228,166,24,0.2,558.8232,2018-04-02 22:11:50.850,D8I5JB45PE5AHRZJX0L6
356840,14,30797,177,8,0.0,553.3416,2018-01-29 15:44:06.750,KLMT0GJCNEHUW35D2RH0
5210933,7,82569,298,21,0.0,2010.5126999999998,2018-04-15 09:41:58.830,S0YROCD5WTU7GI4241O8
